species	gene	compactness
Galen	LOC100899376	0.46736183524504693
Galen	LOC100900784	0.5494568324757004
Galen	LOC108864026	0.7805782060785768
Galen	LOC114828248	0.35362543621558745
Galen	LOC100899679	0.6387540453074434
Galen	LOC114828296	1.0
Galen	LOC100899353	0.38314883148831486
Galen	LOC100909327	0.2446643109540636
Galen	LOC100902823	0.4016990291262136
Galen	LOC100898274	0.5690189328743546
Galen	LOC100897251	1.0
Galen	LOC100902177	0.7180539273153576
Galen	LOC100906261	0.8055555555555556
Galen	LOC100909030	1.0
Galen	LOC100902367	0.36032138442521633
Galen	LOC100907038	1.0
Galen	LOC100897610	0.5226860254083484
Galen	LOC100903091	0.3644105782160466
Galen	LOC100905970	0.30793650793650795
Galen	LOC100900673	0.8842105263157894
Galen	LOC100900572	0.09089895159491412
Galen	LOC100903495	0.7556783302639656
Galen	LOC100904802	0.5591267434808975
Galen	LOC100907071	0.6337785437311504
Galen	LOC100899507	0.3439180537772087
Galen	LOC100903825	0.6438236577913575
Galen	LOC100906200	0.5740018570102136
Galen	LOC100898439	0.5246132208157525
Galen	LOC100898549	0.8704560475875743
Galen	LOC100901948	0.41895261845386533
Galen	LOC100900955	0.8219254312743461
Galen	LOC100908012	1.0
Galen	LOC100908204	0.7729494839761
Galen	LOC100907974	1.0
Galen	LOC100906935	0.24305555555555555
Galen	LOC100900764	0.5849413776257938
Galen	LOC100908181	0.5868814729574223
Galen	LOC108864899	0.51326341764343
Galen	LOC100900668	1.0
Galen	LOC100908746	0.322546698237306
Galen	LOC100904929	0.5034658040665434
Galen	LOC100900517	0.3624957029907185
Galen	LOC100903514	0.4744472635012686
Galen	LOC100898354	0.467005076142132
Galen	LOC100907917	0.03984771573604061
Galen	LOC100905874	0.5586928934010152
Galen	LOC100899105	0.8567441860465116
Galen	LOC100899317	0.14197089000238605
Galen	LOC100903274	0.6884774976061283
Galen	LOC100899574	0.40482128013300084
Galen	LOC100903332	0.08972774238534437
Galen	LOC100900089	0.6497740477727566
Galen	LOC100906648	0.5522727272727272
Galen	LOC100904768	0.2203728362183755
Galen	LOC100907709	0.2579191991419378
Galen	LOC100903126	0.8452926208651399
Galen	LOC100900983	0.6990990990990991
Galen	LOC100901059	0.3805797616930464
Galen	LOC114828591	0.9233009708737864
Galen	LOC108864009	0.7727532913566113
Galen	LOC100903257	0.7385575589459085
Galen	LOC100905058	0.7151750972762646
Galen	LOC100899229	0.8757649938800489
Galen	LOC100907767	0.5695230396119644
Galen	LOC108865065	0.6981627296587927
Galen	LOC100903092	0.8297753851865602
Galen	LOC100899692	0.35497301464919045
Galen	LOC100905860	0.4970614425645592
Galen	LOC100898932	0.8746139592340951
Galen	LOC100897401	0.6291650333202665
Galen	LOC100904674	0.5324427480916031
Galen	LOC100906569	0.5324418028727093
Galen	LOC100900287	0.16556751128080527
Galen	LOC100899921	0.23912058023572075
Galen	LOC100897888	0.3879873551106428
Galen	LOC100908341	0.036904761904761905
Galen	LOC100905956	0.390026714158504
Galen	LOC100898990	0.8766233766233766
Galen	LOC100903926	0.961430967020682
Galen	LOC100898696	0.3971774193548387
Galen	LOC108864745	0.6460176991150443
Galen	LOC100902008	1.0
Galen	LOC100902629	0.047247612487666846
Galen	LOC100898494	0.3235656242304851
Galen	LOC100898090	0.8411279229711142
Galen	LOC100904746	0.4151103565365025
Galen	LOC100901547	0.6030397854269111
Galen	LOC114828247	1.0
Galen	LOC100900559	0.568780487804878
Galen	LOC108864296	0.8411458333333334
Galen	LOC108864783	1.0
Galen	LOC100898464	0.5034317089910776
Galen	LOC100901797	0.5024399060184348
Galen	LOC100903834	0.7314027149321267
Galen	LOC100904678	0.7803583278035833
Galen	LOC100904793	0.6005125284738041
Galen	LOC100902617	0.5542452830188679
Galen	LOC100899178	0.12341772151898735
Galen	LOC100902366	0.30645498224357637
Galen	LOC100904521	0.3434004474272931
Galen	LOC100908632	0.07753655294638902
Galen	LOC100906510	0.7024442082890542
Galen	LOC100906540	0.6233502538071066
Galen	LOC100909306	0.6935672514619883
Galen	LOC100902002	0.7271407837445574
Galen	LOC100907142	0.475
Galen	LOC100897448	0.3987034035656402
Galen	LOC100905691	0.66553480475382
Galen	LOC100905663	0.30896657998651644
Galen	LOC100902253	1.0
Galen	LOC100899020	0.8318181818181818
Galen	LOC100898346	0.3434977578475336
Galen	LOC100908836	0.5413105413105413
Galen	LOC100898855	1.0
Galen	LOC100904629	0.5704534373476353
Galen	LOC100908852	0.3160882742135143
Galen	LOC108863985	0.05878701897499557
Galen	LOC100905216	0.8975586404978458
Galen	LOC100907723	0.24447914343073834
Galen	LOC100903794	0.7458677685950413
Galen	LOC100903401	0.04404947287404464
Galen	LOC100901258	0.7358657243816255
Galen	LOC108865252	1.0
Galen	LOC100908757	0.7045707915273133
Galen	LOC100901800	0.4698046181172291
Galen	LOC100901106	0.5583982202447163
Galen	LOC100906191	0.07171314741035857
Galen	LOC100908727	0.42390167364016734
Galen	LOC100897763	0.8706293706293706
Galen	LOC100902233	0.4156124652884912
Galen	LOC100899946	0.43321934538348805
Galen	LOC108864834	0.061782097464827025
Galen	LOC100909046	0.2776243093922652
Galen	LOC100908441	0.7080525008868394
Galen	LOC100909208	1.0
Galen	LOC114828561	0.410262891809909
Galen	LOC100905187	0.6057288351368555
Galen	LOC100908762	0.6085236468261104
Galen	LOC100904617	0.8747471031819017
Galen	LOC108863963	0.952076677316294
Galen	LOC100907341	0.5093388674770234
Galen	LOC108864516	1.0
Galen	LOC100904957	0.5510600420780062
Galen	LOC100908944	0.6445211389128559
Galen	LOC100909039	0.6804123711340206
Galen	LOC100902068	0.13977947413061917
Galen	LOC108865008	1.0
Galen	LOC100901826	1.0
Galen	LOC100904344	0.4341854254101488
Galen	LOC100908571	0.4590443686006826
Galen	LOC100908903	0.43167656861324444
Galen	Trnae-cuc	1.0
Galen	LOC100898026	0.49021526418786693
Galen	LOC100897722	0.5627836611195158
Galen	LOC100905153	0.49012158054711247
Galen	LOC114828611	1.0
Galen	LOC100901114	0.569994422755159
Galen	LOC100904942	0.37753882915173237
Galen	LOC100901207	0.46405001736714135
Galen	LOC100903236	0.1966355140186916
Galen	LOC108864401	0.5137318255250404
Galen	LOC114828322	0.893180805229535
Galen	LOC108864186	1.0
Galen	LOC100903606	0.6868231046931408
Galen	LOC108864488	0.5157323688969259
Galen	LOC108864717	0.4891139240506329
Galen	LOC100903943	1.0
Galen	LOC100907990	0.42890835579514824
Galen	LOC100904113	0.06372003641144938
Galen	LOC100905308	0.5135346173867777
Galen	LOC100898535	0.7612101566720691
Galen	LOC100901175	0.6318853560232871
Galen	LOC114828379	0.8475499092558983
Galen	LOC100901077	0.34652324241260085
Galen	LOC100903707	0.5463883906734062
Galen	LOC100908155	0.2442211055276382
Galen	LOC100904598	0.03717564870259481
Galen	LOC100897555	0.5325714285714286
Galen	LOC100899664	0.7560975609756098
Galen	LOC100908558	0.2247065399664617
Galen	LOC100908113	0.6134821623987744
Galen	LOC114828293	0.9355322338830585
Galen	LOC100905773	0.5526014210405684
Galen	LOC100901171	0.7152133580705009
Galen	LOC100903528	0.7580290365156181
Galen	LOC100900144	0.7344656609346978
Galen	LOC100907704	0.71271637816245
Galen	LOC100903344	0.09108348011091154
Galen	LOC100905664	0.3775413711583924
Galen	LOC100899044	0.164255897485681
Galen	LOC100900477	0.5689847526961695
Galen	LOC100901324	0.5797938144329897
Galen	LOC114828501	1.0
Galen	LOC100909375	0.07145285860008743
Galen	LOC114828562	0.6
Galen	LOC100903068	0.2824267782426778
Galen	LOC100901294	0.382592360676268
Galen	LOC100908766	0.6244541484716157
Galen	LOC100903018	0.6445698166431594
Galen	LOC100900980	0.506029477445288
Galen	LOC108863741	0.9107491856677524
Galen	LOC100909283	1.0
Galen	LOC100902706	0.4974640743871513
Galen	LOC100897276	0.6776679841897233
Galen	LOC100908669	0.5782747603833865
Galen	LOC100901441	0.5185520361990951
Galen	LOC100898537	0.5601325757575758
Galen	LOC100907273	0.723404255319149
Galen	LOC108864417	1.0
Galen	LOC100907122	0.8969804618117229
Galen	LOC100899158	0.4894366197183099
Galen	LOC100908914	1.0
Galen	LOC100903938	0.6995798319327731
Galen	LOC100901204	0.6214511041009464
Galen	LOC100900597	0.7135922330097088
Galen	LOC100898657	0.5475453339230429
Galen	LOC100909308	0.5335144927536232
Galen	LOC114828136	0.40298507462686567
Galen	LOC100908396	0.03355146088054647
Galen	LOC100899081	0.46285524347681567
Galen	LOC100899786	0.6984894259818731
Galen	LOC108863771	0.8444309927360775
Galen	LOC100905188	0.342360756259581
Galen	LOC100907579	0.4691011235955056
Galen	LOC100909275	0.02916551914073258
Galen	LOC100908990	0.6467532467532467
Galen	LOC114828426	1.0
Galen	LOC100905722	0.11356073211314476
Galen	LOC100905752	0.5477617201268946
Galen	LOC100899581	0.529295719076741
Galen	LOC100906771	0.3961139896373057
Galen	LOC100898612	0.7638376383763837
Galen	LOC114828398	0.7999127209251582
Galen	LOC100898911	0.7469458987783595
Galen	LOC100898123	0.5891521197007481
Galen	LOC100906631	0.9233634912187334
Galen	LOC100905623	0.458736365507306
Galen	LOC100900456	0.30054151624548736
Galen	LOC108865289	1.0
Galen	LOC100907695	0.3641916396258828
Galen	LOC100901443	0.4346846846846847
Galen	LOC100897233	0.33608247422680415
Galen	LOC100902474	0.7493990384615384
Galen	LOC100908386	0.23318797337617628
Galen	LOC100903969	1.0
Galen	LOC100908733	0.1258373205741627
Galen	LOC100907096	0.2805991962002192
Galen	LOC108864454	1.0
Galen	LOC100905647	0.5785800970873787
Galen	LOC100900518	0.07640364708301912
Galen	LOC100903147	0.3436474449132677
Galen	LOC100897522	0.8076171875
Galen	LOC100907123	0.07993934142114385
Galen	LOC100898660	0.6474609375
Galen	Trnas-cga_1	1.0
Galen	LOC100907632	1.0
Galen	LOC100906573	0.471658615136876
Galen	LOC100905197	0.9712230215827338
Galen	LOC100900589	0.44421824104234525
Galen	LOC100897674	0.4077916090364223
Galen	LOC100907463	0.5395189003436426
Galen	LOC100904834	1.0
Galen	LOC100900000	0.40957264957264955
Galen	LOC100908940	0.9497081275258195
Galen	LOC100906322	0.8642091997479521
Galen	LOC100906467	0.7530521642619312
Galen	LOC100901963	0.905448717948718
Galen	LOC100908510	1.0
Galen	LOC100900849	1.0
Galen	LOC100899047	0.36611083864639526
Galen	LOC100904173	0.6507936507936508
Galen	LOC100904458	0.9333709768492378
Galen	LOC100905392	0.2526291723822588
Galen	LOC100902585	0.4008822003113648
Galen	LOC100903700	0.9332865168539326
Galen	LOC114828195	0.6551020408163265
Galen	LOC100901978	0.7574031890660592
Galen	LOC100908050	0.7961460446247465
Galen	LOC100906590	1.0
Galen	LOC100908893	0.9515030060120241
Galen	LOC100897397	0.681868743047831
Galen	LOC114828037	1.0
Galen	Trnam-cau_2	1.0
Galen	LOC100904862	0.43714103382259095
Galen	LOC100903325	0.7758064516129032
Galen	LOC100897459	0.6014680483592401
Galen	LOC108864457	1.0
Galen	LOC100903759	0.4579802259887006
Galen	LOC100905803	0.7708533077660594
Galen	LOC100905304	0.2978547854785479
Galen	Trnaa-agc_5	1.0
Galen	LOC100902476	0.9293650793650794
Galen	LOC100908724	0.2083988866029287
Galen	LOC108863934	1.0
Galen	LOC100900358	0.08215500268480401
Galen	LOC100899441	0.7775590551181102
Galen	LOC100902016	0.7220792588780237
Galen	LOC100904973	0.13085052843482636
Galen	LOC100900094	0.6378908072795147
Galen	LOC100901193	0.7724601175482787
Galen	LOC100898583	0.2119328331546981
Galen	LOC100907434	0.18536031776054473
Galen	LOC100900448	0.2772325809617272
Galen	LOC100901061	0.6453356086461889
Galen	LOC100906875	0.6642282370153622
Galen	LOC100908802	0.54
Galen	LOC100908298	0.9053465346534654
Galen	Trnaq-uug_2	1.0
Galen	LOC100905195	0.529297954671089
Galen	LOC100898289	0.47042906841901816
Galen	LOC100897453	0.24168666438121358
Galen	LOC108864994	1.0
Galen	LOC100897944	0.5658198614318707
Galen	LOC100905580	0.04797515685404652
Galen	LOC100909075	0.3315593400745077
Galen	LOC108864373	1.0
Galen	LOC100904210	0.5775897647544367
Galen	LOC100902869	0.7153614457831325
Galen	LOC108864582	0.3400236127508855
Galen	LOC100901054	0.4931506849315068
Galen	LOC100897564	0.3568614576493762
Galen	LOC100907148	0.9208046855105678
Galen	Trnat-agu_2	1.0
Galen	LOC100900997	0.958553433563592
Galen	LOC100907173	0.11106004901960784
Galen	LOC100903135	0.5691598360655737
Galen	LOC100900943	0.62864296444667
Galen	LOC100903989	0.7044950933839823
Galen	LOC108864838	0.962285287528006
Galen	LOC100904168	0.604
Galen	LOC100901650	1.0
Galen	LOC100904209	0.5286980867942137
Galen	LOC100905350	0.9349871685201027
Galen	LOC114828545	0.9258373205741627
Galen	LOC100897198	0.7206366630076838
Galen	LOC100904063	1.0
Galen	LOC100907610	0.7214953271028037
Galen	LOC100908425	0.42
Galen	LOC100903367	0.600609756097561
Galen	LOC100907477	0.5563415866599293
Galen	LOC100902269	0.8642466434609647
Galen	LOC108864425	0.8281758957654723
Galen	LOC100908917	0.1162818096135721
Galen	LOC100907022	0.7836835599505563
Galen	LOC114828104	1.0
Galen	LOC100909053	0.7250786988457503
Galen	LOC100900246	0.38467225234105473
Galen	LOC100900163	0.29463500439753737
Galen	LOC114827975	0.8234375
Galen	LOC100900277	0.682058682058682
Galen	LOC100908959	0.027649343443684114
Galen	LOC100908131	0.6778135048231512
Galen	LOC100904114	1.0
Galen	LOC100903352	0.5045610034207526
Galen	LOC100899364	1.0
Galen	LOC100899576	0.8925619834710744
Galen	LOC100901079	0.27366863905325445
Galen	LOC100900490	0.7704845814977973
Galen	LOC100907692	0.3561739616836806
Galen	LOC108865114	0.8475312934631433
Galen	LOC100905686	0.8405438813349815
Galen	LOC100900245	0.4723172628304821
Galen	LOC100906258	0.8608087091757387
Galen	LOC100902571	0.3472356935014549
Galen	LOC100908954	0.5396444017299376
Galen	LOC100901262	0.12442217438865168
Galen	LOC100907817	0.7772325809617272
Galen	LOC100905599	0.528099910793934
Galen	LOC100898605	0.8175675675675675
Galen	LOC100901233	0.8346545866364666
Galen	LOC100898892	0.6456628477905073
Galen	LOC114827990	0.8986442866365397
Galen	LOC108864349	0.6515380736258195
Galen	LOC100907271	0.8513053348467651
Galen	LOC100907131	0.40226195934586584
Galen	LOC100906446	0.10672595886603668
Galen	LOC100905114	0.510527921879768
Galen	LOC100899150	0.40555555555555556
Galen	LOC100908603	0.13968833356731714
Galen	LOC100903355	0.4402730375426621
Galen	LOC100903137	0.6706484641638225
Galen	LOC100905409	0.6444933920704846
Galen	Trnaq-uug_1	1.0
Galen	LOC100903548	0.416707859614434
Galen	LOC100900220	0.8079739625711961
Galen	LOC100897358	0.6432748538011696
Galen	LOC100897805	0.6652211621856028
Galen	LOC100908137	1.0
Galen	LOC100903191	0.5368975903614458
Galen	LOC108864089	1.0
Galen	LOC100905469	0.6874453830468977
Galen	LOC100905639	0.4877358490566038
Galen	LOC100901754	0.3020056569812291
Galen	LOC100908773	0.4075792730085073
Galen	LOC114828376	1.0
Galen	LOC100907960	0.29704142011834317
Galen	LOC100908725	0.8072884496602841
Galen	LOC100902687	0.5668280871670702
Galen	LOC100903043	0.4531473533619456
Galen	LOC100902080	1.0
Galen	LOC100906851	0.2930144528561597
Galen	LOC100904252	0.05560661764705882
Galen	LOC100906105	0.6896162528216704
Galen	LOC100905382	0.8440721649484536
Galen	LOC100898694	0.4913344887348354
Galen	LOC100901997	0.6302556518064653
Galen	LOC100901047	0.6604166666666667
Galen	LOC108864776	0.5454545454545454
Galen	LOC114828441	1.0
Galen	LOC100901726	1.0
Galen	LOC100907395	0.6386255924170616
Galen	LOC100897748	0.991715976331361
Galen	KEG52_p07	1.0
Galen	LOC100900259	0.46770025839793283
Galen	LOC100905104	0.5286238239515229
Galen	LOC100900676	0.4861407249466951
Galen	LOC108863695	0.9830473433946662
Galen	LOC100898484	0.4908324165749908
Galen	LOC100904631	0.07805020054340794
Galen	LOC100901507	1.0
Galen	LOC100907483	1.0
Galen	LOC108864470	1.0
Galen	LOC100900636	0.22699386503067484
Galen	Trnak-cuu	1.0
Galen	LOC100908458	0.6225433526011561
Galen	LOC108864134	0.8821892393320965
Galen	LOC108864130	0.6449948400412797
Galen	LOC100902961	0.4769585253456221
Galen	LOC100900781	0.40827686350435627
Galen	LOC114827976	0.5606796116504854
Galen	LOC108864622	0.8298214572945151
Galen	LOC100908796	0.5660345122159576
Galen	LOC100897933	0.9185567010309278
Galen	LOC108864704	1.0
Galen	LOC108865182	0.31436170212765957
Galen	LOC100905755	1.0
Galen	LOC100899887	0.026028095615724483
Galen	LOC100897807	1.0
Galen	LOC100904907	0.7236457995458968
Galen	LOC100906075	0.6806060606060607
Galen	LOC100903163	0.331266071698684
Galen	LOC100906654	0.7174250832408435
Galen	LOC100898482	0.5115830115830116
Galen	LOC114828377	0.16071428571428573
Galen	LOC100905880	0.7079439252336449
Galen	LOC114828515	0.2119775958638518
Galen	LOC100906470	0.7476220672162334
Galen	LOC100903721	0.6719858156028369
Galen	LOC100899324	0.8603465851172273
Galen	LOC100909281	0.6828828828828829
Galen	LOC100902465	0.1582679296346414
Galen	LOC100899291	0.5372945638432364
Galen	LOC100905592	0.7995283018867925
Galen	LOC100904260	0.4444068942210206
Galen	LOC114828610	1.0
Galen	LOC100902187	0.5384615384615384
Galen	LOC100908835	0.024944327848892164
Galen	LOC100899551	0.5746835443037974
Galen	LOC100897425	0.6920930232558139
Galen	LOC100904890	0.6826060968320382
Galen	LOC100901910	0.21937223848051873
Galen	LOC108863633	0.5637173866168331
Galen	LOC100907580	0.32942555685814773
Galen	LOC108863923	0.33974358974358976
Galen	LOC100905843	0.5266187050359712
Galen	LOC100903001	0.366419086203016
Galen	LOC100904609	0.7924613987284287
Galen	LOC100905517	0.5192307692307693
Galen	LOC100897960	0.845422116527943
Galen	LOC100901568	0.7964224872231687
Galen	LOC100899406	0.14342068188222035
Galen	KEG52_t14	1.0
Galen	LOC108864209	1.0
Galen	LOC100903639	1.0
Galen	LOC100906201	1.0
Galen	LOC100906438	0.6797153024911032
Galen	LOC108864597	0.8381782945736435
Galen	LOC100904538	0.25109649122807015
Galen	LOC100900733	0.6536636794939378
Galen	LOC100907316	0.4860054347826087
Galen	LOC100904859	0.3547252747252747
Galen	LOC100905899	0.3332290362953692
Galen	LOC100897479	0.7192393736017897
Galen	LOC100903727	0.4004149377593361
Galen	LOC100907256	0.21449631449631448
Galen	LOC100907933	0.5631023405231758
Galen	LOC100908528	0.6618093503339405
Galen	LOC100898973	0.6719636776390465
Galen	LOC100909249	1.0
Galen	LOC100908275	0.7284313725490196
Galen	LOC108864239	0.8671106882334285
Galen	LOC100902052	0.7924061081304168
Galen	LOC100900257	0.7646165527714502
Galen	LOC108864285	1.0
Galen	LOC100900999	0.41100702576112413
Galen	LOC100906350	0.5910375454178441
Galen	LOC100904519	0.649364406779661
Galen	LOC100900931	0.6323998582063098
Galen	LOC100906606	0.6507936507936508
Galen	LOC100909219	0.5342044581091469
Galen	LOC100898558	0.322107369123041
Galen	LOC100902348	0.5495562130177515
Galen	LOC100905865	0.6721415034744157
Galen	LOC100897286	0.4861248761149653
Galen	LOC100903991	0.9125672559569562
Galen	LOC100900045	0.3811463485597905
Galen	LOC100897706	0.6081015129331381
Galen	LOC100906318	0.6757831924415714
Galen	LOC100905487	0.6573343848580442
Galen	LOC108865251	1.0
Galen	LOC100898945	1.0
Galen	LOC100902286	0.5456073980664145
Galen	LOC100900586	0.9975550122249389
Galen	LOC100899957	1.0
Galen	LOC100908316	0.7636033857315598
Galen	LOC100904092	0.5829268292682926
Galen	LOC100903867	0.36273458445040213
Galen	LOC100898252	0.08090042494544619
Galen	LOC100899836	0.5967957276368492
Galen	LOC100902450	0.6150139487699721
Galen	LOC100900479	0.40360548271752084
Galen	LOC114828097	0.5257383966244725
Galen	LOC100903270	0.7752885268160217
Galen	LOC108864342	0.6179577464788732
Galen	LOC100907988	1.0
Galen	LOC100898863	0.5051975051975052
Galen	LOC100898451	0.29619289340101523
Galen	LOC100898419	0.19323172306897443
Galen	LOC108865136	1.0
